query,matching_paragraphs,num_matching_paragraphs,num_matching_docs,nonmatching_paragraphs,num_nonmatching_paragraphs,num_nonmatching_docs,label,overlap,par_balance,doc_balance
frocking,"['AR 614-200.pdf_505', 'AR 614-200.pdf_326', 'AR 614-200.pdf_323', 'AR 614-200.pdf_9', 'AR 614-200.pdf_14']",5,1,"['MARADMIN 253-03 ADMINISTRATIVE CHANGES TO OFFICER FROCKING PROCEDURES.html_1', 'MARADMIN 253-03 ADMINISTRATIVE CHANGES TO OFFICER FROCKING PROCEDURES.html_0', 'ALNAV 062_16.txt_0', 'DoDI 1334.02 CH 1.pdf_8', 'DoDI 1334.02 CH 1.pdf_4', 'DoDI 1334.02 CH 1.pdf_1', 'DoDI 1334.02 CH 1.pdf_6', 'DoDI 1334.02 CH 1.pdf_2', 'DoDI 1334.02.pdf_19', 'DoDI 1334.02.pdf_9', 'DoDI 1334.02.pdf_22', 'DoDI 1334.02.pdf_5', 'DoDI 1334.02.pdf_13', 'SECNAVINST 1420.2B.pdf_5', 'SECNAVINST 1420.2B.pdf_24', 'SECNAVINST 1420.2B.pdf_69', 'SECNAVINST 1420.2B.pdf_48', 'SECNAVINST 1420.2B.pdf_104', 'MARADMIN 217-03 MCBUL 1040. FISCAL YEAR (FY) 04.html_1', 'MARADMIN 011-06 MCBUL 1040. FISCAL YEAR (FY 07).html_1']",20,8,train,0,0.25,0.125
gender,"['DoDI 1300.28.pdf_49', 'DoDI 1300.28.pdf_61', 'DoDI 1300.28.pdf_47', 'DoDI 1300.28.pdf_63', 'DoDI 1300.28.pdf_17']",5,1,"['S. 2087 IS 117th.pdf_0', 'S. 2087 IS 117th.pdf_1', 'H.R. 7548 IH 117th.pdf_1', 'DAFPM 2021-36-01.pdf_222', 'DAFPM 2021-36-01.pdf_27', 'DAFPM 2021-36-01.pdf_230', 'DAFPM 2021-36-01.pdf_87', 'DAFPM 2021-36-01.pdf_209', 'H.R. 3930 IH 117th.pdf_1', 'H.R. 3930 IH 117th.pdf_0', 'NAVADMIN 070_19.txt_27', 'NAVADMIN 070_19.txt_26', 'NAVADMIN 070_19.txt_29', 'NAVADMIN 070_19.txt_10', 'NAVADMIN 070_19.txt_24', 'MILPERSMAN 1000-131.pdf_8', 'MILPERSMAN 1000-131.pdf_9', 'MILPERSMAN 1000-131.pdf_23', 'MILPERSMAN 1000-131.pdf_2', 'MILPERSMAN 1000-131.pdf_22']",20,10,train,0,0.25,0.1
icd 501 discovery and dissemination or retrieval of information within the intelligence community,"['ICD 501.pdf_44', 'ICD 501.pdf_63']",2,1,"['ICPG 501.1.pdf_0', 'AFPD 14-4.pdf_12', 'AFPD 14-4.pdf_5', 'ICPG 501.3.pdf_0', 'DAFMAN 14-401.pdf_5', 'DAFMAN 14-401.pdf_35', 'ICPG 501.2.pdf_0', 'AFMAN 14-403.pdf_5']",8,6,train,0,0.25,0.16666666666666666
icd 801 acquisition,"['ICD 801.pdf_0', 'ICD 801.pdf_18', 'ICD 801.pdf_3', 'ICD 801.pdf_13', 'ICD 801.pdf_14']",5,1,"['ICD 109.pdf_14', 'ICPG 801.3.pdf_2', 'ICPG 801.3.pdf_6', 'ICPG 801.1.pdf_12', 'ICPG 801.1.pdf_2', 'ICPG 801.1.pdf_3', 'ICPG 801.1.pdf_4', 'ICPG 801.1.pdf_1', 'DoDD 5105.60.pdf_55', 'DoDD 5105.60.pdf_161', 'DoDD 5100.20.pdf_213', 'ICD 121.pdf_5', 'DoDD 5105.23 CH 1.pdf_111', 'DoDD 5105.23 CH 1.pdf_154', 'ICD 500.pdf_4', 'ICD 500.pdf_5']",16,8,train,0,0.3125,0.125
icpg 501.2 sensitive review board and information sharing dispute resolution process,['ICPG 501.2.pdf_0'],1,1,"['ICPG 710.1.pdf_10', 'ICD 501.pdf_23', 'ICD 404.pdf_7', 'ICD 906.pdf_6']",4,4,train,0,0.25,0.25
identity intelligence,"['DoDD 8521.01E CH 2.pdf_86', 'DoDD 8521.01E CH 2.pdf_12', 'DoDD 8521.01E CH 2.pdf_25']",3,1,"['ICPG 107.1.pdf_2', 'ICPG 107.1.pdf_4', 'ICPG 107.1.pdf_3', 'MARADMIN 420-19 IMPLEMENTING GUIDANCE FOR REQUESTS TO DISSEMINATE.html_1', 'MARADMIN 420-19 IMPLEMENTING GUIDANCE FOR REQUESTS TO DISSEMINATE.html_0', 'MCO 5530.17.pdf_7', 'MCO 5530.17.pdf_0', 'MCO 5530.17.pdf_1', 'MCO 5530.17.pdf_4', 'OMBM M-19-17.pdf_6', 'NAVMC 3500.100B.pdf_6621', 'NAVMC 3500.100B.pdf_1092']",12,6,train,0,0.25,0.16666666666666666
intelligence activities,"['DoDD 5240.01 CH 2.pdf_84', 'DoDD 5240.01 CH 2.pdf_41', 'DoDD 5240.01 CH 2.pdf_31', 'DoDD 5240.01 CH 2.pdf_53', 'DoDD 5240.01 CH 2.pdf_49', 'DoDM 5240.01.pdf_9', 'DoDM 5240.01.pdf_19', 'DoDM 5240.01.pdf_67', 'DoDM 5240.01.pdf_1', 'DoDM 5240.01.pdf_52']",10,2,"['SECNAVINST 5000.34F.pdf_5', 'SECNAVINST 5000.34F.pdf_11', 'SECNAVINST 5000.34F.pdf_0', 'SECNAVINST 5000.34F.pdf_8', 'SECNAVINST 5000.34F.pdf_9', 'SASC Hearing - Nominations--Abend--Hansell--Polakowski--Bremer Agenda Witnesses - Mr. Bradley D. Hansell Testimony.pdf_174', 'SASC Hearing - Nominations--Abend--Hansell--Polakowski--Bremer Agenda Witnesses - Mr. Bradley D. Hansell Testimony.pdf_11', 'SASC Hearing - Nominations--Abend--Hansell--Polakowski--Bremer Agenda Witnesses - Mr. Bradley D. Hansell Testimony.pdf_173', 'SASC Hearing - Nominations--Abend--Hansell--Polakowski--Bremer Agenda Witnesses - Mr. Bradley D. Hansell Testimony.pdf_52', 'SASC Hearing - Nominations--Abend--Hansell--Polakowski--Bremer Agenda Witnesses - Mr. Bradley D. Hansell Testimony.pdf_95', 'SECNAVINST 5000.34G.pdf_112', 'SECNAVINST 5000.34G.pdf_63', 'SECNAVINST 5000.34G.pdf_92', 'SECNAVINST 5000.34G.pdf_97', 'SECNAVINST 5000.34G.pdf_16', 'DoDD 5148.11.pdf_9', 'DoDD 5148.11.pdf_108', 'DoDD 5148.11.pdf_25', 'DoDD 5148.11.pdf_26', 'DoDD 5148.11.pdf_24', 'MCO 3800.2B.pdf_69', 'MCO 3800.2B.pdf_17', 'MCO 3800.2B.pdf_40', 'MCO 3800.2B.pdf_3', 'MCO 3800.2B.pdf_36', 'ICD 204.pdf_0', 'ICD 204.pdf_2', 'ICD 204.pdf_1', 'NAVMC 3500.100C.pdf_653', 'NAVMC 3500.100C.pdf_4804', 'NAVMC 3500.100C.pdf_2202', 'NAVMC 3500.100C.pdf_2061', 'AR 381-10.pdf_12', 'AR 381-10.pdf_10', 'AR 381-10.pdf_45', 'AR 381-10.pdf_13', 'AR 381-10.pdf_0', 'ICD 205.pdf_1', 'ICD 205.pdf_0', 'ICD 205.pdf_2']",40,9,train,0,0.25,0.2222222222222222
intelligence mission area,['DoDD 5105.21.pdf_84'],1,1,"['DoDD 8115.01.pdf_15', 'DoDD 8115.01.pdf_22', 'DoDD 8115.01.pdf_71', 'AFMAN 11-2ERQ-4V3.pdf_29']",4,2,train,0,0.25,0.5
irm 2300-14 enterprise information technology service management identity and access...,['IRM-2300-14.pdf_0'],1,1,"['IRM-5231-01.pdf_273', 'IRM-5231-01D.pdf_441']",2,2,train,0,0.5,0.5
"irm 5231-01 enterprise service roles, responsibilities, and permissions guide","['IRM-5231-01.pdf_2', 'IRM-5231-01.pdf_3', 'IRM-5231-01.pdf_10', 'IRM-5231-01.pdf_14', 'IRM-5231-01.pdf_19']",5,1,"['IRM-5271-01C.pdf_12', 'IRM-5231-01D.pdf_0']",2,2,train,0,2.5,0.5
jaginst 5800.7f manual of the judge advocate general (jagman),['JAGINST 5800.7F.pdf_0'],1,1,"['ALNAV 086_18.txt_0', 'MILPERSMAN 1626-020.pdf_4', 'MILPERSMAN 5812-010.pdf_5', 'ALNAV 062_19.txt_0']",4,4,train,0,0.25,0.25
joint ethics regulation,['DoDD 5500.07.pdf_6'],1,1,"['ARMY DIR 2019-17.pdf_6', 'NAVADMIN 101_21.txt_11', 'NAVADMIN 065_22.txt_5', 'NAVADMIN 081_19.txt_3']",4,4,train,0,0.25,0.25
knowledge management,"['ATP 6-01.1.pdf_10', 'ATP 6-01.1.pdf_25', 'ATP 6-01.1.pdf_24', 'ATP 6-01.1.pdf_26', 'ATP 6-01.1.pdf_27']",5,1,"['ALNAV 064_21.txt_0', 'CJCSI 5124.01.pdf_8', 'CJCSI 5124.01.pdf_39', 'CJCSI 5124.01.pdf_16', 'CJCSI 5124.01.pdf_53', 'CJCSI 5124.01.pdf_41', 'CFETP 3E9X1.pdf_153', 'CFETP 3E9X1.pdf_151', 'CFETP 3E9X1.pdf_406', 'CFETP 3E9X1.pdf_351', 'CFETP 3E9X1.pdf_595', 'IRM-2300-10.pdf_194', 'IRM-2300-10.pdf_46', 'IRM-2300-10.pdf_162', 'IRM-2300-10.pdf_153', 'IRM-2300-10.pdf_235', 'FM 6-0.pdf_108', 'FM 6-0.pdf_104', 'FM 6-0.pdf_100', 'FM 6-0.pdf_101']",20,5,train,0,0.25,0.2
law of war manual,"['DoDD 2311.01.pdf_30', 'DoDD 2311.01.pdf_21', 'DoDD 2311.01.pdf_13', 'DoDD 2311.01.pdf_16', 'DoDD 2311.01.pdf_18']",5,1,"['AFI 71-101V1.pdf_44', 'NAVMC 3500.82B.pdf_2075', 'NAVMC 3500.82B.pdf_1007', 'NAVMC 3500.82B.pdf_1024', 'NAVMC 3500.82B.pdf_627', 'NAVMC 3500.82B.pdf_1027', 'ATrainP 2.pdf_62', 'ATrainP 2.pdf_53', 'ATrainP 2.pdf_72', 'ATrainP 2.pdf_66', 'ATrainP 2.pdf_57', 'MCBUL 5603.pdf_125', 'NAVMC 2761.pdf_162', 'NAVMC 2761.pdf_318', 'NAVMC 2761.pdf_52', 'NAVMC 2761.pdf_142', 'NAVMC 2761.pdf_72', 'MCTP 11-10A.pdf_48', 'MCTP 11-10A.pdf_21', 'NAVMC 3500.10D CH1.pdf_7808']",20,7,train,0,0.25,0.14285714285714285
line of duty,"['DoDI 1241.01.pdf_161', 'DoDI 1241.01.pdf_3', 'DoDI 1241.01.pdf_29', 'DoDI 1241.01.pdf_6', 'DoDI 1241.01.pdf_55']",5,1,"['NAVADMIN 166_19.txt_3', 'MILPERSMAN 1212-010.pdf_7', 'MILPERSMAN 1212-010.pdf_152', 'MILPERSMAN 1212-010.pdf_19', 'ALNAV 085_20.txt_10', 'NAVADMIN 081_22.txt_3', 'NAVADMIN 137_21.txt_10', 'ALNAV 075_21.txt_4', 'NAVADMIN 270_21.txt_3', 'MILPERSMAN 1210-100.pdf_6', 'ALNAV 068_19.txt_4', 'NAVADMIN 264_19.txt_0', 'ALNAV 013_22.txt_4', 'NAVADMIN 152_21.txt_0', 'ALNAV 070_16.txt_0', 'ALNAV 049_18.txt_0', 'NAVADMIN 047_16.txt_5', 'NAVADMIN 047_16.txt_13', 'NAVADMIN 214_16.txt_8', 'NAVADMIN 149_16.txt_3']",20,18,train,0,0.25,0.05555555555555555
lpsp,"['AFI 44-172.pdf_93', 'AFI 44-172.pdf_235', 'AFI 44-172.pdf_154', 'AFI 44-172.pdf_95', 'AFI 44-172.pdf_15']",5,1,"['CFETP 51JX.pdf_480', 'CFETP 51JX.pdf_483', 'CFETP 51JX.pdf_484', 'CFETP 4C0X1.pdf_448', 'DAFI 51-201.pdf_307', 'DAFI 51-201.pdf_308', 'DAFI 51-201.pdf_96']",7,3,train,0,0.7142857142857143,0.3333333333333333
manual of military decorations and awards,"['DoDM 1348.33 Volume 2 CH 4.pdf_1', 'DoDM 1348.33 Volume 2 CH 4.pdf_5']",2,1,"['SECNAVINST 1650.1J.pdf_44', 'DoDI 1348.33 CH 3.pdf_71', 'DoDI 1348.33 CH 3.pdf_28', 'DAFI 36-2803.pdf_71', 'DAFI 36-2803.pdf_14', 'NAVADMIN 235_20.txt_14', 'DoDI 1348.33 CH 4.pdf_297', 'DoDI 1348.33 CH 4.pdf_109']",8,5,train,0,0.25,0.2
mcdp 1 warfighting,"['MCDP 1.pdf_0', 'MCDP 1.pdf_11', 'MCDP 1.pdf_37', 'MCDP 1.pdf_1', 'MCDP 1.pdf_10']",5,1,"['MARADMIN 235-19 AVAILABILITY OF MCDP 1-0, CHANGE 2,.html_1', 'MARADMIN 524-21 ANNOUNCEMENT OF THE FY22 SENIOR ENLISTED.html_2', 'MARADMIN 554-18 ANNOUNCEMENT OF THE FY19 SENIOR ENLISTED.html_2', 'NAVMC 3500.63.pdf_999', 'MILPERSMAN 1306-925.pdf_5', 'NAVMC 3500.63_dup1.pdf_999', 'NAVMC 3500.7C.pdf_9258', 'NAVMC 3500.7C.pdf_9232', 'NAVMC 3500.7C.pdf_9247', 'NAVMC 3500.7C.pdf_9272', 'MCRP 3-20F.3.pdf_97', 'MCIP 3-10A.4I CH 1.pdf_27', 'NAVMC 3500.44D.pdf_2207', 'NAVMC 3500.44D.pdf_893', 'NAVMC 3500.44D.pdf_970', 'NAVMC 3500.44D.pdf_1576', 'NAVMC 3500.44D.pdf_870', 'NAVMC 3500.12B.pdf_723', 'NAVMC 3500.116A.pdf_5708', 'NAVMC 3500.84B.pdf_1569']",20,13,train,0,0.25,0.07692307692307693
mco 1001.61a policy and procedures for sourcing personnel to meet individual...,"['MCO 1001.61A.pdf_6', 'MCO 1001.61A.pdf_7']",2,1,"['MCO 1900.16 CH 2.pdf_8244', 'MARADMIN 078-20 BOOTS ON GROUND POLICY AND PROCEDURES.html_1', 'MARADMIN 148-18 MANPOWER MANAGEMENT POLICY GUIDANCE FOR INDIVIDUAL.html_1']",3,3,train,0,0.6666666666666666,0.3333333333333333
mco 1510.32f recruit training,"['MCO 1510.32F.pdf_8', 'MCO 1510.32F.pdf_4', 'MCO 1510.32F.pdf_9', 'MCO 1510.32F.pdf_3', 'MCO 1510.32F.pdf_7']",5,1,"['NAVMC 2761.pdf_302', 'MARADMIN 695-19 FY 2020 MARINE CORPS ENTRY LEVEL.html_1']",2,2,train,0,2.5,0.5
mco 1553.3b unit training management (utm) program,"['MCO 1553.3B.pdf_0', 'MCO 1553.3B.pdf_13', 'MCO 1553.3B.pdf_27', 'MCO 1553.3B.pdf_5', 'MCO 1553.3B.pdf_6']",5,1,"['NAVMC 3500.64C.pdf_3141', 'NAVMC 3500.27D.pdf_6763', 'NAVMC 3500.27D.pdf_6783', 'NAVMC 3500.27D.pdf_6434', 'NAVMC 3500.106A.pdf_6', 'MARADMIN 085-16 SERVICE DIRECTION FOR UTILIZATION AND STANDARDIZATION.html_1', 'MCTP 3-30D.pdf_46', 'MARADMIN 242-21 ESTABLISHING FORMAL PARTICIPATION IN PLANNING AND.html_1', 'NAVMC 2761.pdf_302']",9,7,train,0,0.5555555555555556,0.14285714285714285
mco 1752.5c sexual assault prevention and response (sapr) program,"['MCO 1752.5C.pdf_5', 'MCO 1752.5C.pdf_867']",2,1,"['NAVMC 1752.5.pdf_0', 'MARADMIN 096-21 STAFF NONCOMMISIONED OFFICER SEXUAL PREVENTION AND.html_1', 'MCO 1500.63.pdf_8', 'MCO 1500.63.pdf_92', 'MCO 1500.63.pdf_74', 'MARADMIN 047-22 ANNOUNCEMENT OF FORTHCOMING CHANGES TO SEXUAL.html_1', 'MCO 5800.16 CH 2 VOLUMES 1 16.pdf_4636', 'MARADMIN 241-21 CHANGE ONE TO MARINE CORPS ORDER.html_1']",8,6,train,0,0.25,0.16666666666666666
mco 2400.2a marine corps management and use of the electromagnetic spectrum,"['MCO 2400.2A.pdf_7', 'MCO 2400.2A.pdf_8', 'MCO 2400.2A.pdf_9', 'MCO 2400.2A.pdf_2', 'MCO 2400.2A.pdf_4']",5,1,"['NAVMC 3500.124A.pdf_6223', 'NAVMC 3500.56D.pdf_3190', 'NAVMC 3500.56D.pdf_3148']",3,2,train,0,1.6666666666666667,0.5
mco 3061.1 total force mobilization and deployment plan (tfmdp),"['MCO 3061.1.pdf_525', 'MCO 3061.1.pdf_532', 'MCO 3061.1.pdf_557', 'MCO 3061.1.pdf_588', 'MCO 3061.1.pdf_622']",5,1,"['MCO 3061.1 ALL VOLUMES.pdf_525', 'MCO 3061.1 VOL 1.pdf_31', 'MCO 3061.1 VOL 1.pdf_0', 'MCO 3061.1 ACRONYMS.pdf_0', 'MARADMIN 045-19 RELEASE OF MCO 3061.1 MARINE CORPS.html_1']",5,4,train,0,1.0,0.25
mco 3070.2a the marine corps operations security (opsec) program,"['MCO 3070.2A.pdf_0', 'MCO 3070.2A.pdf_4', 'MCO 3070.2A.pdf_3', 'MCO 3070.2A.pdf_5', 'MCO 3070.2A.pdf_2']",5,1,"['NAVMC 3500.124A.pdf_7956', 'NAVMC 3500.124A.pdf_5223', 'MCO 5239.2B.pdf_9', 'MARADMIN 440-12 OPERATIONS SECURITY COLLABORATION ARCHITECTURE (OSCAR).html_1', 'MCO 1500.63.pdf_74', 'MARADMIN 023-21 USE OF GEO LOCATION-CAPABLE DEVICES, APPLICATIONS,.html_1', 'MARADMIN 188-17 MODIFICATIONS TO MCBUL 1500 ANNUAL TRAINING.html_1']",7,6,train,0,0.7142857142857143,0.16666666666666666
mco 4450.12a storage and handling of hazardous materials,"['MCO 4450.12A.pdf_0', 'MCO 4450.12A.pdf_4']",2,1,"['DoDM 4715.05 Volume 4.pdf_36', 'DoDM 4715.05 Volume 4.pdf_295', 'MCO 5090.2 ALL VOLUMES.pdf_4248', 'MCO 5090.2 ALL VOLUMES.pdf_4782', 'MCO 5090.2 ALL VOLUMES.pdf_4172', 'NAVMC DIR 5100.8.pdf_2596', 'NAVMC DIR 5100.8.pdf_2240', 'NAVMC DIR 5100.8.pdf_2117']",8,3,train,0,0.25,0.3333333333333333
mco 4700.4 additive manufacturing policy,['MCO 4700.4.pdf_107'],1,1,"['MARADMIN 019-20 CANCELLATION OF MARADMINS 489-16, 594-17, 055-19.html_1']",1,1,train,0,1.0,1.0
mco 5200.24e marine corps managers internal control program,"['MCO 5200.24E.pdf_124', 'MCO 5200.24E.pdf_128', 'MCO 5200.24E.pdf_130']",3,1,['NAVMC 4000.5D.pdf_651'],1,1,train,0,3.0,1.0
mcrp 1-10.2 marine corps supplement to the dod dictionary of military and associated...,"['MCRP 1-10.2.pdf_5', 'MCRP 1-10.2.pdf_1']",2,1,"['NAVMC 3500.2D.pdf_5796', 'NAVMC 3500.2D.pdf_3255', 'MCRP 3-10A.1.pdf_2336', 'MCTP 3-40E.pdf_71', 'MCRP 3-20F.7.pdf_74', 'MCRP 3-40B.5.pdf_70', 'MCRP 2-10B.6.pdf_289', 'MCIP 3-10A.4I CH 1.pdf_1978']",8,7,train,0,0.25,0.14285714285714285
"mcrp 10-10e.1 multi-service tactics, techniques, and procedures for chemical, biological,...","['MCRP 10-10E.1.pdf_5', 'MCRP 10-10E.1.pdf_0']",2,1,"['MCRP 10-10E.7.pdf_5', 'AFTTP 3-2.56.pdf_384', 'AFTTP 3-2.56.pdf_9', 'ATP 3-11.74.pdf_255', 'FM 3-11.pdf_118', 'MARADMIN 308-21 AVAILABILITY OF MARINE CORPS REFERENCE PUBLICATION.html_1', 'AFTTP 3-2.67.pdf_119', 'MCRP 10-10E.6.pdf_6']",8,7,train,0,0.25,0.14285714285714285
"mcrp 10-10e.6 multiservice tactics, techniques, and procedures for chemical,biological,...",['MCRP 10-10E.6.pdf_1'],1,1,"['AFTTP 3-2.46.pdf_354', 'MCRP 10-10 E.6.pdf_1', 'MCRP 3-40A.3.pdf_149', 'NAVMC 3500.66C.pdf_1070']",4,4,train,0,0.25,0.25
mcrp 2-10b.6 magtf meteorological and oceanographic operations,"['MCRP 2-10B.6.pdf_96', 'MCRP 2-10B.6.pdf_278', 'MCRP 2-10B.6.pdf_11', 'MCRP 2-10B.6.pdf_116', 'MCRP 2-10B.6.pdf_158']",5,1,"['NAVMC 3500.38D.pdf_2744', 'NAVMC 3500.100C.pdf_497', 'MARADMIN 188-18 AVAILABILITY OF MCRP 2-10B.6, MAGTF METEOROLOGICAL.html_1', 'MARADMIN 188-18 AVAILABILITY OF MCRP 2-10B.6, MAGTF METEOROLOGICAL.html_0', 'MCRP 3-20F.7.pdf_74', 'MCRP 3-20F.7.pdf_14', 'MCRP 3-20F.7.pdf_7', 'NAVMC 1200.1F.pdf_1987', 'NAVMC 1200.1F.pdf_1989', 'NAVMC 1200.1F.pdf_637', 'MCTP 3-20B.pdf_1611']",11,7,train,0,0.45454545454545453,0.14285714285714285
mcrp 3-10a.2 infantry company operations,"['MCRP 3-10A.2.pdf_0', 'MCRP 3-10A.2.pdf_3', 'MCRP 3-10A.2.pdf_2', 'MCRP 3-10A.2.pdf_1']",4,1,"['NAVMC 3500.44D.pdf_1603', 'NAVMC 3500.44D.pdf_3058', 'NAVMC 3500.44D.pdf_3859', 'NAVMC 3500.44D.pdf_6940', 'NAVMC 3500.55C.pdf_8733', 'NAVMC 3500.55C.pdf_9384', 'NAVMC 3500.55C.pdf_11841', 'NAVMC 3500.55C.pdf_5049', 'NAVMC 3500.55C.pdf_9364', 'NAVMC 3500.55C CH 1-3.pdf_8728', 'NAVMC 3500.55C CH 1-3.pdf_11836', 'NAVMC 3500.55C CH 1-3.pdf_9379', 'NAVMC 3500.55C CH 1-3.pdf_5048', 'NAVMC 3500.55C CH 1-3.pdf_9359', 'NAVMC 3500.10D.pdf_10687', 'NAVMC 3500.10D.pdf_10730']",16,4,train,0,0.25,0.25
mcrp 3-32d.1 electronic warfare,"['MCRP 3-32D.1.pdf_7', 'MCRP 3-32D.1.pdf_0', 'MCRP 3-32D.1.pdf_1']",3,1,"['NAVMC 3500.57C.pdf_365', 'NAVMC 3500.105C.pdf_385', 'NAVMC 3500.105C.pdf_810', 'NAVMC 3500.105C.pdf_1046', 'NAVMC 3500.105C.pdf_507', 'NAVMC 3500.7C.pdf_3907', 'NAVMC 3500.16B.pdf_844', 'NAVMC 3500.16B.pdf_1623', 'NAVMC 3500.16B.pdf_858', 'NAVMC 3500.16B CH1.pdf_844', 'NAVMC 3500.16B CH1.pdf_1623', 'NAVMC 3500.16B CH1.pdf_858']",12,5,train,0,0.25,0.2
mcrp 3-40e.1 recovery and battle damage assessment and repair (bdar),"['MCRP 3-40E.1.pdf_0', 'MCRP 3-40E.1.pdf_2', 'MCRP 3-40E.1.pdf_10', 'MCRP 3-40E.1.pdf_8', 'MCRP 3-40E.1.pdf_102']",5,1,"['NAVMC 3500.2D.pdf_2263', 'NAVMC 3500.2D.pdf_1367', 'NAVMC 3500.2D.pdf_2257', 'NAVMC 3500.2D.pdf_7512', 'NAVMC 3500.2D.pdf_1378', 'NAVMC 3500.39D.pdf_357', 'NAVMC 3500.39D.pdf_1348', 'NAVMC 3500.39D.pdf_3001', 'ATP 4-31.pdf_0', 'ATP 4-31.pdf_2', 'ATP 4-31.pdf_10', 'ATP 4-31.pdf_8', 'ATP 4-31.pdf_102', 'MCBUL 5603.pdf_688', 'NAVMC 3500.117A.pdf_6252', 'NAVMC 3500.27D.pdf_6347', 'ATP 3-04.119.pdf_57', 'MCTP 12-10D.pdf_160', 'MCTP 12-10D.pdf_177', 'ATP 3-90.99.pdf_160']",20,9,train,0,0.25,0.1111111111111111
mctp 12-10a mountain warfare operations,"['MCTP 12-10A.pdf_6', 'MCTP 12-10A.pdf_0', 'MCTP 12-10A.pdf_1']",3,1,"['MCTP 3-01A.pdf_131', 'NAVMC 3500.39D.pdf_1001', 'MCRP 3-10A.1.pdf_2234', 'NAVMC 3500.70B.pdf_2943', 'MCTP 12-10D.pdf_160', 'MCTP 12-10D.pdf_179', 'MCTP 12-10D.pdf_19', 'ATP 3-90.99.pdf_160', 'ATP 3-90.99.pdf_179', 'ATP 3-90.99.pdf_19', 'FM 1-02.1.pdf_148', 'MCTP 3-03D.pdf_271']",12,8,train,0,0.25,0.125
mctp 3-01a scouting and patrolling,"['MCTP 3-01A.pdf_0', 'MCTP 3-01A.pdf_2']",2,1,"['NAVMC 3500.44D.pdf_7711', 'NAVMC 3500.44D.pdf_2474', 'NAVMC 3500.44D.pdf_3461', 'NAVMC 3500.84B.pdf_1503', 'NAVMC 3500.84B.pdf_1389', 'NAVMC 3500.57C.pdf_8657', 'NAVMC 3500.18D.pdf_1582', 'NAVMC 3500.18D.pdf_732']",8,4,train,0,0.25,0.25
mctp 3-03b peace ops,"['MCTP 3-03B.pdf_0', 'MCTP 3-03B.pdf_6', 'MCTP 3-03B.pdf_61', 'MCTP 3-03B.pdf_48', 'MCTP 3-03B.pdf_10']",5,1,"['NAVMC 2761.pdf_267', 'NAVMC 2761.pdf_116', 'ATP 3-07.31.pdf_0', 'ATP 3-07.31.pdf_6', 'ATP 3-07.31.pdf_61', 'ATP 3-07.31.pdf_48', 'ATP 3-07.31.pdf_10', 'FM 1-02.1.pdf_147']",8,3,train,0,0.625,0.3333333333333333
mctp 3-40b tactical-level logistics,"['MCTP 3-40B.pdf_204', 'MCTP 3-40B.pdf_215', 'MCTP 3-40B.pdf_225', 'MCTP 3-40B.pdf_233', 'MCTP 3-40B.pdf_239']",5,1,"['MARADMIN 313-16 AVAILABILITY OF MCTP 3-40B, TACTICAL-LEVEL LOGISTICS.html_1', 'MARADMIN 313-16 AVAILABILITY OF MCTP 3-40B, TACTICAL-LEVEL LOGISTICS.html_0', 'NAVMC 3500.57C.pdf_7373', 'NAVMC 3500.44D.pdf_2839', 'NAVMC 3500.44D.pdf_840', 'NAVMC 3500.18D.pdf_1363', 'NAVMC 3500.39D.pdf_1319', 'NAVMC 3500.7C.pdf_707', 'NAVMC 3500.7C.pdf_4573', 'NAVMC 3500.7C.pdf_5967', 'NAVMC 3500.7C.pdf_5949', 'NAVMC 3500.116A.pdf_1609', 'NAVMC 3500.116A.pdf_3637', 'NAVMC 3500.116A.pdf_3515', 'NAVMC 3500.116A.pdf_5552', 'NAVMC 3500.27D.pdf_1087', 'NAVMC 3500.27D.pdf_2320', 'NAVMC 3500.27D.pdf_978', 'NAVMC 3500.27D.pdf_1167', 'NAVMC 3500.16B CH1.pdf_665']",20,10,train,0,0.25,0.1
mcwp 3-05 marine corps special operations,"['MCWP 3-05.pdf_2', 'MCWP 3-05.pdf_46', 'MCWP 3-05.pdf_4', 'MCWP 3-05.pdf_20', 'MCWP 3-05.pdf_68']",5,1,"['MCWP 3-02.pdf_328', 'MCWP 3-02.pdf_169', 'FM 3-24.pdf_321', 'FM 3-24.pdf_162', 'MCWP 3-05 GENDER NEUTRAL.pdf_2', 'MCBUL 5603.pdf_1183', 'MCTP 3-40C.pdf_23', 'MCTP 3-40C.pdf_66', 'MARADMIN 305-17 AVAILABILITY OF MCWP 3-05, MARINE CORPS.html_1', 'MARADMIN 305-17 AVAILABILITY OF MCWP 3-05, MARINE CORPS.html_0', 'ATP 3-34.40.pdf_278', 'MCWP 3-10.pdf_101', 'MCRP 2-10A.6.pdf_35', 'MCRP 2-10A.6.pdf_37', 'MCWP 2-25.pdf_27', 'MCWP 2-25.pdf_29', 'ATP 3-57.20.pdf_125', 'ATP 3-06.1.pdf_73', 'MCO 3500.26A.pdf_3595', 'MCRP 3-20.4.pdf_73']",20,15,train,0,0.25,0.06666666666666667
