,key,doc,score,label
5653,drrs,CJCSM 3150.14B.pdf_245,0.5,train
5654,drrs,CFETP 21MX.pdf_425,0.5,train
5655,drrs,CFETP 2T1X1.pdf_1239,0.5,train
5656,drrs,CFETP 4A1X1.pdf_530,0.5,train
5657,drrs,CFETP 2S0XX.pdf_636,0.5,train
5658,drrs,CFETP 13DXA.pdf_268,0.5,train
5659,drrs,MCO 4400.177G.pdf_135,0.5,train
5660,drrs,AFI 90-201.pdf_277,0.5,train
5661,afman 24-604 preparing hazardous materials for military air shipments,AFMAN 24-604.pdf_0,0.95,train
5662,afman 24-604 preparing hazardous materials for military air shipments,AFMAN 24-604.pdf_2,0.95,train
5663,afman 24-604 preparing hazardous materials for military air shipments,AFMAN 11-2C-5V1.pdf_137,0.5,train
5664,afman 24-604 preparing hazardous materials for military air shipments,AFMAN 11-2WC-130JV3.pdf_346,0.5,train
5665,afman 24-604 preparing hazardous materials for military air shipments,AFMAN 11-2WC-130JV3.pdf_426,0.5,train
5666,afman 24-604 preparing hazardous materials for military air shipments,AFI 23-101.pdf_485,0.5,train
5667,afman 24-604 preparing hazardous materials for military air shipments,AFMAN 13-106.pdf_51,0.5,train
5668,afman 24-604 preparing hazardous materials for military air shipments,AFMAN 13-106.pdf_94,0.5,train
5669,afman 24-604 preparing hazardous materials for military air shipments,AFMAN 11-2CV-22V3.pdf_66,0.5,train
5670,afman 24-604 preparing hazardous materials for military air shipments,AFMAN 11-2C-130JV2.pdf_69,0.5,train
5671,afi 36-3206 administrative discharge procedures for commissioned officers,AFI 36-3206.pdf_748,0.95,train
5672,afi 36-3206 administrative discharge procedures for commissioned officers,AFI 36-3206.pdf_755,0.95,train
5673,afi 36-3206 administrative discharge procedures for commissioned officers,AFI 36-3206.pdf_767,0.95,train
5674,afi 36-3206 administrative discharge procedures for commissioned officers,AFI 36-3206.pdf_770,0.95,train
5675,afi 36-3206 administrative discharge procedures for commissioned officers,AFI 36-3206.pdf_246,0.95,train
5677,afi 36-3206 administrative discharge procedures for commissioned officers,AFMAN 51-507.pdf_19,0.5,train
5687,afi 36-3206 administrative discharge procedures for commissioned officers,AFI 36-3207.pdf_80,0.5,train
5688,afi 36-3206 administrative discharge procedures for commissioned officers,AFI 36-3207.pdf_57,0.5,train
5689,afi 36-3206 administrative discharge procedures for commissioned officers,AFI 36-3207.pdf_79,0.5,train
5690,afi 36-3206 administrative discharge procedures for commissioned officers,AFI 36-3207.pdf_62,0.5,train
5691,afi 36-3206 administrative discharge procedures for commissioned officers,AFI 36-2504.pdf_216,0.5,train
5692,afi 36-3206 administrative discharge procedures for commissioned officers,AFI 51-509.pdf_73,0.5,train
5693,afi 36-3206 administrative discharge procedures for commissioned officers,AFI 51-509.pdf_39,0.5,train
5695,afi 36-3206 administrative discharge procedures for commissioned officers,AFI 36-2907.pdf_110,0.5,train
5696,military intelligence program,DoDD 5205.12 CH 1.pdf_7,0.95,train
5697,military intelligence program,DoDD 5205.12 CH 1.pdf_3,0.95,train
5698,military intelligence program,DoDD 5205.12 CH 1.pdf_0,0.95,train
5699,military intelligence program,DoDD 5205.12 CH 1.pdf_1,0.95,train
5700,military intelligence program,DoDD 5143.01 CH 2.pdf_203,0.95,train
5701,military intelligence program,DoDD 5143.01 CH 2.pdf_98,0.95,train
5702,military intelligence program,DoDD 5143.01 CH 2.pdf_191,0.95,train
5703,military intelligence program,DoDD 5205.12 CH 2.pdf_93,-0.95,train
5704,military intelligence program,DoDD 5205.12 CH 2.pdf_5,-0.95,train
5705,military intelligence program,DoDD 5205.12 CH 2.pdf_92,-0.95,train
5706,military intelligence program,DoDD 5205.12 CH 2.pdf_40,-0.95,train
5707,military intelligence program,DoDD 5205.12 CH 2.pdf_12,-0.95,train
5708,military intelligence program,DoDFMR V2BCH16.pdf_25,0.5,train
5709,military intelligence program,DoDFMR V2BCH16.pdf_45,0.5,train
5710,military intelligence program,DoDFMR V2BCH16.pdf_43,0.5,train
5711,military intelligence program,DoDI 3115.15 CH 1.pdf_170,0.5,train
5712,military intelligence program,DoDI 3115.15 CH 1.pdf_37,0.5,train
5713,military intelligence program,DoDI 3115.15 CH 1.pdf_29,0.5,train
5714,military intelligence program,DoDI 3115.15 CH 2.pdf_171,0.5,train
5715,military intelligence program,DoDI 3115.15 CH 2.pdf_38,0.5,train
5716,military intelligence program,DoDI 3115.15 CH 2.pdf_30,0.5,train
5717,military intelligence program,DoDD 5240.01 CH 3.pdf_64,0.5,train
5718,military intelligence program,SASC Hearing - Nominations - Vickers-Rooney Agenda Witnesses - Honorable Michael Vickers Testimony.pdf_30,0.5,train
5719,military intelligence program,SASC Hearing - Nominations - Vickers-Rooney Agenda Witnesses - Honorable Michael Vickers Testimony.pdf_210,0.5,train
5720,military intelligence program,SASC Hearing - Nominations - Vickers-Rooney Agenda Witnesses - Honorable Michael Vickers Testimony.pdf_150,0.5,train
5721,military intelligence program,SASC Hearing - Nominations - Vickers-Rooney Agenda Witnesses - Honorable Michael Vickers Testimony.pdf_205,0.5,train
5722,military intelligence program,SASC Hearing - Nominations - Vickers-Rooney Agenda Witnesses - Honorable Michael Vickers Testimony.pdf_149,0.5,train
5723,military intelligence program,DoDI 6420.01 CH 3.pdf_5,0.5,train
5724,military intelligence program,DoDD 5105.60.pdf_248,0.5,train
5725,military intelligence program,DoDD 5105.60.pdf_149,0.5,train
5726,military intelligence program,DoDD 5105.60.pdf_20,0.5,train
5727,military intelligence program,DoDD 5105.60.pdf_162,0.5,train
5728,military intelligence program,DoDD 5105.60.pdf_159,0.5,train
5729,military intelligence program,MCTP 2-10B.pdf_298,0.5,train
5730,military intelligence program,MCTP 2-10B.pdf_187,0.5,train
5731,military intelligence program,MCTP 2-10B.pdf_211,0.5,train
5732,military intelligence program,MCRP 2-10B.5.pdf_50,0.5,train
5733,military intelligence program,MCRP 2-10B.5.pdf_269,0.5,train
5734,military intelligence program,MCRP 2-10B.5.pdf_46,0.5,train
5735,military intelligence program,MCRP 2-10B.5.pdf_272,0.5,train
5736,advana,DoDFMR V1CH10.pdf_22,0.95,train
5737,advana,DoDFMR V1CH10.pdf_30,0.95,train
5738,advana,DoDFMR V1CH10.pdf_17,0.95,train
5739,advana,DoDFMR V1CH10.pdf_47,0.95,train
5740,advana,DoDFMR V1CH10.pdf_2,0.95,train
5741,advana,DoDFMR V1CH3.pdf_111,0.5,train
5742,advana,DoDFMR V1CH3.pdf_80,0.5,train
5743,advana,DoDFMR V1CH3.pdf_79,0.5,train
5744,advana,SASC Hearing - Nomination--McCord and Moultrie Witnesses - Honorable Michael McCord Advance Policy Questions.pdf_159,0.5,train
5745,advana,SASC Hearing - Nomination--McCord and Moultrie Witnesses - Honorable Michael McCord Advance Policy Questions.pdf_154,0.5,train
5746,advana,NAVADMIN 327_20.txt_73,0.5,train
5747,advana,NAVADMIN 086_21.txt_10,0.5,train
5748,advana,NAVMC 4000.6A.pdf_283,0.5,train
5749,advana,"SASC Hearing - Nominations - Sherman, Vazirani, Ricci Witnesses - Mr. John Sherman Testimony.pdf_256",0.5,train
5750,advana,"SASC Hearing - Nominations - Sherman, Vazirani, Ricci Witnesses - Mr. John Sherman Testimony.pdf_91",0.5,train
5751,advana,"SASC Hearing - Nominations - Sherman, Vazirani, Ricci Witnesses - Mr. John Sherman Testimony.pdf_338",0.5,train
5752,advana,"SASC Hearing - Nominations - Sherman, Vazirani, Ricci Witnesses - Mr. John Sherman Testimony.pdf_391",0.5,train
5753,advana,DoDFMR V3CH8.pdf_442,0.5,train
5754,advana,DoDFMR V3CH8.pdf_441,0.5,train
5755,advana,DoDFMR V3CH8.pdf_444,0.5,train
5756,advana,DoDFMR V3CH8.pdf_523,0.5,train
5757,advana,DoDFMR V3CH8.pdf_493,0.5,train
5758,advana,DoDFMR V1CH1.pdf_101,0.5,train
5759,advana,DoDFMR V1CH1.pdf_53,0.5,train
5760,advana,SASC Hearing - Department of Defense Audit Agenda Witnesses - Honorable David L. Norquist Testimony.pdf_31,0.5,train
5761,ar 700-90 army industrial base process,AR 700-90.pdf_4,0.95,train
5762,ar 700-90 army industrial base process,AR 700-90.pdf_189,0.95,train
5767,ar 700-90 army industrial base process,PAM 70-3.pdf_1077,0.5,train
5768,ar 700-90 army industrial base process,PAM 70-3.pdf_71,0.5,train
5769,ar 700-90 army industrial base process,AR 420-1.pdf_340,0.5,train
5771,afi 32-1015 integrated installation planning,AFI 32-1015.pdf_0,0.95,train
5772,afi 32-1015 integrated installation planning,AFI 32-1015.pdf_83,0.95,train
5773,afi 32-1015 integrated installation planning,AFI 32-1015.pdf_85,0.95,train
5774,afi 32-1015 integrated installation planning,AFI 32-1015.pdf_41,0.95,train
5775,afi 32-1015 integrated installation planning,AFI 32-1015.pdf_20,0.95,train
5776,afi 32-1015 integrated installation planning,CFETP 0020.pdf_21,0.5,train
5777,afi 32-1015 integrated installation planning,CFETP 0020.pdf_406,0.5,train
5778,afi 32-1015 integrated installation planning,DAFI 90-1701.pdf_42,0.5,train
5779,afi 32-1015 integrated installation planning,DAFI 90-1701.pdf_30,0.5,train
5780,afi 32-1015 integrated installation planning,AFI 32-9005.pdf_98,0.5,train
5781,afi 32-1015 integrated installation planning,AFI 32-9005.pdf_46,0.5,train
5782,afi 32-1015 integrated installation planning,AFI 32-9005.pdf_44,0.5,train
5783,afi 32-1015 integrated installation planning,DAFI 32-9005.pdf_98,0.5,train
5784,afi 32-1015 integrated installation planning,DAFI 32-9005.pdf_46,0.5,train
5785,afi 32-1015 integrated installation planning,DAFI 32-9005.pdf_44,0.5,train
5786,afi 32-1015 integrated installation planning,DAFMAN 63-119.pdf_478,0.5,train
5787,afi 32-1015 integrated installation planning,DAFMAN 63-119.pdf_53,0.5,train
5788,afi 32-1015 integrated installation planning,AFI 36-816.pdf_152,0.5,train
5789,afi 32-1015 integrated installation planning,AFI 10-503.pdf_68,0.5,train
5790,afi 32-1015 integrated installation planning,AFI 10-503.pdf_47,0.5,train
5791,afi 32-1015 integrated installation planning,AFMAN 13-204V2.pdf_103,0.5,train
5792,afi 32-1015 integrated installation planning,DAFI 52-105.pdf_19,0.5,train
5793,afi 32-1015 integrated installation planning,DAFI 52-105.pdf_9,0.5,train
5795,afi 32-1015 integrated installation planning,AFI 32-1023.pdf_29,0.5,train
5796,dodd 5230.20 visits and assignments of foreign nationals,DoDD 5230.20.pdf_6,0.95,train
5797,dodd 5230.20 visits and assignments of foreign nationals,DoDD 5230.20.pdf_5,0.95,train
5798,dodd 5230.20 visits and assignments of foreign nationals,DoDD 5230.20.pdf_10,0.95,train
5799,dodd 5230.20 visits and assignments of foreign nationals,DCMA Manual 4201-19.pdf_40,0.5,train
5800,dodd 5230.20 visits and assignments of foreign nationals,MCO 5510.20C.pdf_176,0.5,train
5801,dodd 5230.20 visits and assignments of foreign nationals,AFMAN 16-1406V2.pdf_1303,0.5,train
5802,dodd 5230.20 visits and assignments of foreign nationals,CJCSI 6510.01F.pdf_1408,0.5,train
5803,dodd 5230.20 visits and assignments of foreign nationals,CJCSI 6510.01F.pdf_1083,0.5,train
5804,dodd 5230.20 visits and assignments of foreign nationals,HAFMD 1-16.pdf_96,0.5,train
5805,dodd 5230.20 visits and assignments of foreign nationals,HAFMD 1-16.pdf_69,0.5,train
5806,dodd 5230.20 visits and assignments of foreign nationals,AFGM 2021-16-01.pdf_96,0.5,train
5807,dodd 5230.20 visits and assignments of foreign nationals,AFI 16-201.pdf_4,0.5,train
5808,dodd 5230.20 visits and assignments of foreign nationals,DAFMAN 16-201.pdf_77,0.5,train
5809,dodd 5230.20 visits and assignments of foreign nationals,DAFMAN 16-201.pdf_92,0.5,train
5810,dodd 5230.20 visits and assignments of foreign nationals,DoDD 5105.72.pdf_63,0.5,train
5811,dodm 4715.20 defense environmental restoration program (derp) management,DoDM 4715.20 CH 1.pdf_83,0.95,train
5812,dodm 4715.20 defense environmental restoration program (derp) management,DoDFMR V4CH13.pdf_57,0.5,train
5813,dodm 4715.20 defense environmental restoration program (derp) management,AFI 32-7020.pdf_438,0.5,train
5814,dodm 4715.20 defense environmental restoration program (derp) management,AFI 32-7020.pdf_467,0.5,train
5815,dodm 4715.20 defense environmental restoration program (derp) management,AFI 32-7020.pdf_503,0.5,train
5816,suicide,OPNAVINST 1720.4B.pdf_77,0.95,train
5817,suicide,OPNAVINST 1720.4B.pdf_108,0.95,train
5818,suicide,OPNAVINST 1720.4B.pdf_101,0.95,train
5819,suicide,OPNAVINST 1720.4B.pdf_32,0.95,train
5820,suicide,OPNAVINST 1720.4B.pdf_265,0.95,train
5821,suicide,MILPERSMAN 1770-090.pdf_9,0.95,train
5822,suicide,MILPERSMAN 1770-090.pdf_8,0.95,train
5823,suicide,MILPERSMAN 1770-090.pdf_13,0.95,train
5824,suicide,MILPERSMAN 1770-090.pdf_7,0.95,train
5825,suicide,MILPERSMAN 1770-090.pdf_2,0.95,train
5826,suicide,ALNAV 064_18.txt_12,0.5,train
5827,suicide,ALNAV 064_18.txt_14,0.5,train
5828,suicide,ALNAV 064_18.txt_10,0.5,train
5829,suicide,ALNAV 064_18.txt_13,0.5,train
5830,suicide,ALNAV 064_18.txt_11,0.5,train
5831,suicide,ALNAV 065_21.txt_0,0.5,train
5832,suicide,ALNAV 065_19.txt_14,0.5,train
5833,suicide,ALNAV 065_19.txt_12,0.5,train
5834,suicide,ALNAV 065_19.txt_11,0.5,train
5835,suicide,ALNAV 065_19.txt_10,0.5,train
5836,suicide,ALNAV 065_19.txt_9,0.5,train
5837,suicide,SASC Hearing - To receive testimony on suicide prevention and related behavioral health interventions in the Department of Defense Witnesses - Ms. Brenda Farrell Testimony.pdf_26,0.5,train
5838,suicide,SASC Hearing - To receive testimony on suicide prevention and related behavioral health interventions in the Department of Defense Witnesses - Ms. Brenda Farrell Testimony.pdf_20,0.5,train
5839,suicide,SASC Hearing - To receive testimony on suicide prevention and related behavioral health interventions in the Department of Defense Witnesses - Ms. Brenda Farrell Testimony.pdf_72,0.5,train
5840,suicide,SASC Hearing - To receive testimony on suicide prevention and related behavioral health interventions in the Department of Defense Witnesses - Ms. Brenda Farrell Testimony.pdf_73,0.5,train
5841,suicide,SASC Hearing - To receive testimony on suicide prevention and related behavioral health interventions in the Department of Defense Witnesses - Ms. Brenda Farrell Testimony.pdf_29,0.5,train
5842,suicide,S.Res. 364 IS 117th.pdf_2,0.5,train
5843,suicide,S.Res. 364 IS 117th.pdf_0,0.5,train
5844,suicide,S.Res. 364 IS 117th.pdf_1,0.5,train
5845,suicide,MARADMIN 654-10 2011 MILITARY SUICIDE PREVENTION CONFERENCE.html_1,0.5,train
5846,suicide,MARADMIN 654-10 2011 MILITARY SUICIDE PREVENTION CONFERENCE.html_0,0.5,train
5847,suicide,S. 3397 IS 117th.pdf_6,0.5,train
5848,suicide,S. 3397 IS 117th.pdf_1,0.5,train
5849,suicide,S. 3397 IS 117th.pdf_2,0.5,train
5850,suicide,S. 3397 IS 117th.pdf_0,0.5,train
5851,suicide,S. 3397 IS 117th.pdf_4,0.5,train
5852,suicide,H.R. 6273 IH 117th.pdf_6,0.5,train
5853,suicide,H.R. 6273 IH 117th.pdf_1,0.5,train
5854,suicide,H.R. 6273 IH 117th.pdf_2,0.5,train
5855,suicide,H.R. 6273 IH 117th.pdf_0,0.5,train
5856,suicide,H.R. 6273 IH 117th.pdf_4,0.5,train
5857,suicide,DoDI 6490.16 CH 2.pdf_69,0.5,train
5858,suicide,DoDI 6490.16 CH 2.pdf_77,0.5,train
5859,suicide,DoDI 6490.16 CH 2.pdf_43,0.5,train
5860,suicide,DoDI 6490.16 CH 2.pdf_12,0.5,train
5861,suicide,DoDI 6490.16 CH 2.pdf_63,0.5,train
5862,suicide,SASC Hearing - To receive testimony on suicide prevention and related behavioral health interventions in the Department of Defense Witnesses - Dr. Karin Orvis Testimony.pdf_15,0.5,train
5863,suicide,SASC Hearing - To receive testimony on suicide prevention and related behavioral health interventions in the Department of Defense Witnesses - Dr. Karin Orvis Testimony.pdf_9,0.5,train
5864,suicide,SASC Hearing - To receive testimony on suicide prevention and related behavioral health interventions in the Department of Defense Witnesses - Dr. Karin Orvis Testimony.pdf_33,0.5,train
5865,suicide,SASC Hearing - To receive testimony on suicide prevention and related behavioral health interventions in the Department of Defense Witnesses - Dr. Karin Orvis Testimony.pdf_35,0.5,train
5866,ar 25-13 army telecommunications and unified capabilities,AR 25-13.pdf_3,0.95,train
5868,ar 25-13 army telecommunications and unified capabilities,AR 25-1.pdf_44,0.5,train
5871,dodd 2000.13 civil affairs,DoDD 2000.13 CH 1.pdf_74,0.95,train
5872,dodd 2000.13 civil affairs,DoDD 2000.13 CH 1.pdf_120,0.95,train
5873,dodd 2000.13 civil affairs,DoDD 2000.13 CH 1.pdf_5,0.95,train
5874,dodd 2000.13 civil affairs,ATP 3-57.10.pdf_258,0.5,train
5875,dodd 2000.13 civil affairs,HAFMD 1-54.pdf_62,0.5,train
5876,dodd 2000.13 civil affairs,FM 3-57.pdf_34,0.5,train
5877,dodd 2000.13 civil affairs,FM 3-57.pdf_149,0.5,train
5878,dodd 2000.13 civil affairs,FM 3-57.pdf_19,0.5,train
5879,dodd 2000.13 civil affairs,FM 3-57.pdf_96,0.5,train
5880,dodd 2000.13 civil affairs,MCRP 3-33.1A.pdf_530,0.5,train
5881,dodd 2000.13 civil affairs,MCRP 3-33.1A.pdf_527,0.5,train
5882,dodd 2000.13 civil affairs,MCRP 3-33.1A.pdf_175,0.5,train
5883,dodd 2000.13 civil affairs,DoDD 5111.01.pdf_40,0.5,train
5884,dodd 2000.13 civil affairs,DoDD 5111.01.pdf_8,0.5,train
5885,dodd 2000.13 civil affairs,FM 3-81.pdf_52,0.5,train
5886,dodi 5158.06 joint deployment and distribution enterprise (jdde),DoDI 5158.06.pdf_15,0.95,train
5887,dodi 5158.06 joint deployment and distribution enterprise (jdde),DoDI 4500.43.pdf_75,0.5,train
5888,dodi 5158.06 joint deployment and distribution enterprise (jdde),AFI 11-221.pdf_33,0.5,train
5889,dodi 5158.06 joint deployment and distribution enterprise (jdde),AFI 11-221.pdf_5,0.5,train
5891,dodd 3110.07 pre-positioned war reserve materiel (pwrm) strategic policy,DoDD 3110.07 CH 1.pdf_4,0.95,train
5892,dodd 3110.07 pre-positioned war reserve materiel (pwrm) strategic policy,DoDD 3110.07 CH 1.pdf_8,0.95,train
5893,dodd 3110.07 pre-positioned war reserve materiel (pwrm) strategic policy,AFI 25-101.pdf_122,0.5,train
5895,dodd 3110.07 pre-positioned war reserve materiel (pwrm) strategic policy,HAFMD 1-38.pdf_26,0.5,train
5896,usar pam 710-2 army reserve material management procedures,USAR PAM 710-2.pdf_7,0.95,train
5897,usar pam 710-2 army reserve material management procedures,USAR REG 700-1.pdf_12,0.5,train
5898,usar pam 710-2 army reserve material management procedures,AR 710-2.pdf_47,0.5,train
5899,"tb 250 dental record administration, recording and appointment control",TB MED 250.pdf_10,0.95,train
5900,"tb 250 dental record administration, recording and appointment control",TB MED 250.pdf_12,0.95,train
5901,"tb 250 dental record administration, recording and appointment control",TB MED 250.pdf_1181,0.95,train
5902,"tb 250 dental record administration, recording and appointment control",ATP 4-02.19.pdf_80,0.5,train
5903,"tb 250 dental record administration, recording and appointment control",PAM 40-507.pdf_20,0.5,train
5904,"tb 250 dental record administration, recording and appointment control",AR 40-502.pdf_151,0.5,train
